CustomerID,Name,Age,Gender,Geography,SubscriptionPlan
15691910,Customer 5045,66,Female,USA,Standard
15691950,Customer 5046,45,Female,Canada,Premium
15691952,Customer 5047,28,Male,UK,Standard
15692002,Customer 5048,28,Female,Germany,Basic
15692106,Customer 5049,27,Male,Canada,Basic
15692110,Customer 5050,57,Female,Germany,Basic
15692132,Customer 5051,58,Female,France,Standard
15692137,Customer 5052,60,Male,Canada,Basic
15692142,Customer 5053,42,Male,UK,Basic
15692207,Customer 5054,52,Female,UK,Premium
15692226,Customer 5055,42,Female,Canada,Basic
15692235,Customer 5056,33,Female,France,Premium
15692258,Customer 5057,37,Female,USA,Standard
15692259,Customer 5058,30,Male,UK,Basic
15692291,Customer 5059,67,Female,France,Basic
15692317,Customer 5060,42,Male,Germany,Basic
15692406,Customer 5061,24,Male,Canada,Standard
15692408,Customer 5062,22,Female,Germany,Basic
15692416,Customer 5063,19,Male,Germany,Standard
15692430,Customer 5064,67,Female,Germany,Standard
15692443,Customer 5065,58,Male,UK,Premium
15692463,Customer 5066,51,Male,France,Basic
15692575,Customer 5067,62,Male,France,Standard
15692577,Customer 5068,47,Female,UK,Basic
15692583,Customer 5069,63,Male,France,Premium
15692599,Customer 5070,37,Female,USA,Premium
15692631,Customer 5071,34,Male,Germany,Premium
15692664,Customer 5072,57,Female,Canada,Premium
15692671,Customer 5073,32,Female,Germany,Premium
15692718,Customer 5074,31,Female,UK,Standard
15692744,Customer 5075,51,Female,UK,Standard
15692750,Customer 5076,50,Male,France,Premium
15692761,Customer 5077,20,Female,France,Basic
15692819,Customer 5078,53,Male,Germany,Basic
15692918,Customer 5079,24,Female,Germany,Standard
15692926,Customer 5080,29,Female,USA,Standard
15692929,Customer 5081,33,Male,France,Premium
15692931,Customer 5082,62,Male,France,Premium
15692977,Customer 5083,22,Female,Canada,Premium
15692991,Customer 5084,28,Male,USA,Basic
15693018,Customer 5085,68,Female,USA,Premium
15693088,Customer 5086,39,Male,Germany,Standard
15693131,Customer 5087,67,Female,France,Standard
15693162,Customer 5088,57,Female,UK,Basic
15693199,Customer 5089,70,Male,France,Basic
15693200,Customer 5090,25,Female,USA,Premium
15693203,Customer 5091,60,Female,UK,Standard
15693205,Customer 5092,19,Female,UK,Standard
15693233,Customer 5093,35,Female,Germany,Basic
15693259,Customer 5094,39,Female,USA,Standard
15693264,Customer 5095,46,Female,Canada,Premium
15693267,Customer 5096,35,Male,UK,Basic
15693322,Customer 5097,33,Male,France,Premium
15693326,Customer 5098,59,Female,USA,Basic
15693337,Customer 5099,48,Male,Germany,Premium
15693347,Customer 5100,32,Female,Canada,Basic
15693376,Customer 5101,51,Male,UK,Standard
15693381,Customer 5102,18,Female,USA,Premium
15693382,Customer 5103,24,Male,Canada,Premium
15693468,Customer 5104,22,Male,USA,Basic
15693526,Customer 5105,60,Female,Canada,Basic
15693543,Customer 5106,25,Male,UK,Standard
15693637,Customer 5107,59,Male,Germany,Basic
15693683,Customer 5108,36,Female,France,Premium
15693690,Customer 5109,25,Male,France,Premium
15693704,Customer 5110,47,Male,USA,Basic
15693732,Customer 5111,21,Female,Germany,Basic
15693737,Customer 5112,29,Male,Canada,Basic
15693752,Customer 5113,65,Female,UK,Basic
15693764,Customer 5114,18,Female,USA,Basic
15693771,Customer 5115,54,Female,Canada,Basic
15693814,Customer 5116,25,Female,Canada,Basic
15693817,Customer 5117,21,Female,Germany,Basic
15693864,Customer 5118,52,Male,USA,Premium
15693877,Customer 5119,47,Male,UK,Standard
15693893,Customer 5120,47,Male,Germany,Premium
15693902,Customer 5121,47,Female,Germany,Standard
15693904,Customer 5122,33,Male,France,Basic
15693906,Customer 5123,31,Male,Canada,Standard
15693926,Customer 5124,49,Female,USA,Basic
15693947,Customer 5125,37,Female,Germany,Basic
15693996,Customer 5126,32,Male,USA,Premium
15694039,Customer 5127,32,Male,USA,Basic
15694098,Customer 5128,49,Male,Germany,Premium
15694125,Customer 5129,33,Male,UK,Standard
15694129,Customer 5130,21,Male,Canada,Basic
15694143,Customer 5131,27,Female,Canada,Basic
15694160,Customer 5132,63,Male,USA,Standard
15694188,Customer 5133,33,Female,Germany,Premium
15694192,Customer 5134,52,Female,Canada,Standard
15694200,Customer 5135,46,Male,UK,Premium
15694209,Customer 5136,21,Male,USA,Premium
15694237,Customer 5137,67,Male,USA,Basic
15694253,Customer 5138,63,Female,Germany,Premium
15694272,Customer 5139,23,Male,Canada,Basic
15694288,Customer 5140,21,Female,Canada,Standard
15694296,Customer 5141,33,Female,France,Premium
15694300,Customer 5142,31,Female,USA,Premium
15694321,Customer 5143,20,Male,USA,Standard
15694349,Customer 5144,23,Female,USA,Basic
15694366,Customer 5145,34,Female,Germany,Premium
15694376,Customer 5146,33,Male,France,Basic
15694381,Customer 5147,28,Female,Germany,Premium
15694395,Customer 5148,63,Male,UK,Basic
15694404,Customer 5149,70,Male,Canada,Basic
15694408,Customer 5150,51,Female,USA,Standard
15694409,Customer 5151,55,Male,Canada,Premium
15694444,Customer 5152,61,Female,Germany,Basic
15694450,Customer 5153,67,Male,France,Standard
15694453,Customer 5154,68,Female,France,Standard
15694456,Customer 5155,65,Male,Germany,Standard
15694506,Customer 5156,44,Male,UK,Basic
15694510,Customer 5157,29,Male,USA,Standard
15694518,Customer 5158,35,Female,France,Basic
15694530,Customer 5159,65,Female,France,Basic
15694556,Customer 5160,50,Male,UK,Premium
15694566,Customer 5161,30,Female,France,Basic
15694581,Customer 5162,54,Female,UK,Premium
15694601,Customer 5163,34,Male,Canada,Standard
15694628,Customer 5164,22,Female,Canada,Standard
15694641,Customer 5165,33,Female,Canada,Basic
15694644,Customer 5166,27,Female,USA,Basic
15694666,Customer 5167,63,Female,USA,Standard
15694677,Customer 5168,40,Female,UK,Basic
15694717,Customer 5169,31,Female,Germany,Standard
15694765,Customer 5170,68,Female,UK,Basic
15694805,Customer 5171,32,Female,Germany,Premium
15694821,Customer 5172,44,Male,USA,Standard
15694829,Customer 5173,19,Male,France,Standard
15694852,Customer 5174,54,Female,Germany,Premium
15694859,Customer 5175,70,Male,Germany,Premium
15694860,Customer 5176,46,Male,Germany,Standard
15694879,Customer 5177,32,Male,USA,Premium
15694890,Customer 5178,70,Male,Canada,Premium
15694946,Customer 5179,57,Female,Germany,Standard
15694995,Customer 5180,41,Female,Canada,Standard
15695034,Customer 5181,57,Male,USA,Basic
15695078,Customer 5182,38,Male,France,Premium
15695097,Customer 5183,46,Male,Canada,Standard
15695103,Customer 5184,40,Male,Germany,Premium
15695129,Customer 5185,46,Male,Canada,Basic
15695148,Customer 5186,27,Female,USA,Basic
15695168,Customer 5187,22,Female,Germany,Premium
15695174,Customer 5188,48,Male,Canada,Premium
15695197,Customer 5189,63,Male,Canada,Basic
15695225,Customer 5190,19,Male,France,Basic
15695280,Customer 5191,45,Male,France,Basic
15695299,Customer 5192,22,Male,France,Basic
15695301,Customer 5193,29,Female,USA,Basic
15695339,Customer 5194,42,Male,Germany,Standard
15695356,Customer 5195,60,Male,UK,Basic
15695383,Customer 5196,58,Male,UK,Basic
15695465,Customer 5197,50,Male,USA,Standard
15695474,Customer 5198,66,Male,USA,Premium
15695475,Customer 5199,23,Male,Canada,Premium
15695492,Customer 5200,65,Male,Germany,Premium
15695499,Customer 5201,43,Female,France,Standard
15695585,Customer 5202,50,Female,USA,Standard
15695632,Customer 5203,47,Female,USA,Premium
15695679,Customer 5204,57,Female,Canada,Standard
15695699,Customer 5205,28,Male,USA,Premium
15695792,Customer 5206,64,Female,USA,Standard
15695819,Customer 5207,38,Male,France,Standard
15695846,Customer 5208,40,Male,Germany,Premium
15695872,Customer 5209,61,Male,UK,Basic
15695932,Customer 5210,64,Male,UK,Standard
15696047,Customer 5211,47,Male,UK,Basic
15696054,Customer 5212,46,Male,UK,Premium
15696061,Customer 5213,59,Female,Germany,Basic
15696098,Customer 5214,37,Female,France,Basic
15696120,Customer 5215,55,Male,France,Basic
15696141,Customer 5216,51,Female,USA,Standard
15696175,Customer 5217,34,Female,Canada,Basic
15696231,Customer 5218,63,Female,Germany,Basic
15696277,Customer 5219,19,Male,Germany,Basic
15696287,Customer 5220,19,Female,Germany,Basic
15696301,Customer 5221,18,Female,UK,Standard
15696355,Customer 5222,43,Female,UK,Premium
15696361,Customer 5223,23,Female,UK,Premium
15696371,Customer 5224,69,Male,Germany,Standard
15696373,Customer 5225,23,Male,USA,Standard
15696388,Customer 5226,24,Female,France,Basic
15696506,Customer 5227,60,Male,Canada,Premium
15696514,Customer 5228,45,Male,France,Standard
15696539,Customer 5229,23,Male,France,Standard
15696552,Customer 5230,27,Female,Canada,Basic
15696564,Customer 5231,22,Male,France,Standard
15696588,Customer 5232,58,Female,France,Premium
15696605,Customer 5233,43,Female,USA,Standard
15696637,Customer 5234,69,Male,Germany,Premium
15696674,Customer 5235,46,Female,Canada,Standard
15696703,Customer 5236,27,Male,UK,Basic
15696733,Customer 5237,30,Female,France,Premium
15696744,Customer 5238,19,Female,UK,Premium
15696812,Customer 5239,70,Male,Germany,Basic
15696826,Customer 5240,22,Male,Germany,Basic
15696834,Customer 5241,49,Female,France,Standard
15696852,Customer 5242,29,Female,USA,Standard
15696859,Customer 5243,41,Male,Germany,Basic
15696900,Customer 5244,46,Female,UK,Premium
15696989,Customer 5245,34,Female,USA,Standard
15697000,Customer 5246,41,Male,France,Basic
15697020,Customer 5247,56,Male,Germany,Premium
15697028,Customer 5248,36,Male,Germany,Premium
15697034,Customer 5249,47,Male,UK,Basic
15697035,Customer 5250,19,Female,USA,Basic
15697042,Customer 5251,30,Female,UK,Premium
15697045,Customer 5252,66,Female,UK,Premium
15697095,Customer 5253,28,Female,Canada,Basic
15697100,Customer 5254,65,Male,France,Premium
15697127,Customer 5255,42,Male,France,Basic
15697129,Customer 5256,37,Female,France,Basic
15697183,Customer 5257,21,Male,Germany,Basic
15697201,Customer 5258,65,Female,UK,Premium
15697214,Customer 5259,63,Male,Germany,Basic
15697249,Customer 5260,29,Male,UK,Premium
15697270,Customer 5261,64,Male,Germany,Basic
15697283,Customer 5262,34,Female,USA,Standard
15697307,Customer 5263,55,Male,France,Standard
15697310,Customer 5264,57,Female,France,Standard
15697311,Customer 5265,57,Female,USA,Standard
15697318,Customer 5266,46,Female,Germany,Basic
15697360,Customer 5267,21,Male,France,Premium
15697391,Customer 5268,41,Male,France,Basic
15697424,Customer 5269,41,Male,France,Basic
15697441,Customer 5270,64,Female,France,Premium
15697460,Customer 5271,52,Female,France,Basic
15697480,Customer 5272,60,Male,Germany,Premium
15697497,Customer 5273,20,Male,USA,Premium
15697510,Customer 5274,25,Female,Germany,Basic
15697546,Customer 5275,24,Male,USA,Standard
15697567,Customer 5276,48,Female,Canada,Basic
15697574,Customer 5277,44,Female,UK,Basic
15697597,Customer 5278,25,Female,France,Standard
15697606,Customer 5279,52,Female,Canada,Premium
15697625,Customer 5280,60,Female,UK,Basic
15697678,Customer 5281,38,Male,Germany,Premium
15697686,Customer 5282,38,Female,France,Premium
15697691,Customer 5283,56,Female,USA,Standard
15697702,Customer 5284,62,Female,Canada,Premium
15697789,Customer 5285,32,Male,Germany,Premium
15697801,Customer 5286,58,Male,USA,Basic
15697844,Customer 5287,27,Female,UK,Basic
15697879,Customer 5288,42,Female,Germany,Standard
15697948,Customer 5289,25,Female,Canada,Standard
15697997,Customer 5290,63,Female,UK,Standard
15698028,Customer 5291,69,Male,UK,Standard
15698031,Customer 5292,31,Male,France,Standard
15698117,Customer 5293,58,Female,Germany,Standard
15698167,Customer 5294,53,Male,France,Premium
15698184,Customer 5295,57,Male,France,Basic
15698246,Customer 5296,59,Male,Canada,Premium
15698271,Customer 5297,29,Male,France,Premium
15698285,Customer 5298,70,Female,UK,Standard
15698294,Customer 5299,42,Female,UK,Premium
15698321,Customer 5300,69,Male,USA,Basic
15698324,Customer 5301,44,Male,France,Standard
15698335,Customer 5302,20,Female,USA,Standard
15698349,Customer 5303,46,Female,USA,Premium
15698442,Customer 5304,19,Male,France,Standard
15698462,Customer 5305,65,Male,France,Premium
15698474,Customer 5306,50,Female,France,Standard
15698510,Customer 5307,63,Female,UK,Premium
15698522,Customer 5308,54,Female,Canada,Standard
15698528,Customer 5309,26,Female,France,Basic
15698572,Customer 5310,58,Male,France,Basic
15698619,Customer 5311,22,Male,France,Basic
15698664,Customer 5312,65,Female,France,Basic
15698703,Customer 5313,33,Female,UK,Standard
15698716,Customer 5314,40,Male,France,Standard
15698732,Customer 5315,28,Male,Canada,Premium
15698749,Customer 5316,24,Female,Canada,Standard
15698758,Customer 5317,30,Female,UK,Standard
15698786,Customer 5318,28,Female,Canada,Premium
15698791,Customer 5319,56,Female,USA,Basic
15698792,Customer 5320,21,Male,UK,Standard
15698816,Customer 5321,67,Female,USA,Standard
15698839,Customer 5322,43,Female,UK,Premium
15698872,Customer 5323,32,Male,Canada,Premium
15698902,Customer 5324,56,Female,France,Premium
15698927,Customer 5325,62,Male,Germany,Premium
15698932,Customer 5326,40,Female,UK,Basic
15698953,Customer 5327,44,Male,USA,Premium
15699005,Customer 5328,38,Female,USA,Premium
15699029,Customer 5329,42,Male,France,Basic
15699047,Customer 5330,54,Male,Canada,Standard
15699095,Customer 5331,43,Male,France,Basic
15699195,Customer 5332,46,Male,France,Basic
15699225,Customer 5333,47,Female,Germany,Premium
15699238,Customer 5334,30,Female,France,Standard
15699247,Customer 5335,38,Male,UK,Premium
15699257,Customer 5336,49,Male,Canada,Premium
15699284,Customer 5337,24,Female,France,Basic
15699294,Customer 5338,51,Female,Germany,Standard
15699309,Customer 5339,49,Male,USA,Basic
15699325,Customer 5340,29,Male,France,Basic
15699335,Customer 5341,25,Female,Canada,Standard
15699340,Customer 5342,19,Male,USA,Basic
15699389,Customer 5343,28,Male,Canada,Standard
15699415,Customer 5344,27,Female,Canada,Premium
15699430,Customer 5345,67,Female,Germany,Basic
15699446,Customer 5346,21,Male,USA,Premium
15699450,Customer 5347,39,Male,Germany,Premium
15699461,Customer 5348,61,Female,France,Basic
15699467,Customer 5349,19,Male,Canada,Standard
15699486,Customer 5350,51,Male,UK,Premium
15699492,Customer 5351,60,Male,Germany,Premium
15699507,Customer 5352,33,Female,France,Premium
15699515,Customer 5353,24,Male,Canada,Standard
15699523,Customer 5354,38,Male,USA,Basic
15699524,Customer 5355,42,Female,France,Premium
15699532,Customer 5356,36,Male,USA,Premium
15699550,Customer 5357,70,Female,Germany,Premium
15699598,Customer 5358,36,Male,UK,Basic
15699619,Customer 5359,39,Male,UK,Standard
15699634,Customer 5360,56,Female,France,Basic
15699637,Customer 5361,43,Male,UK,Standard
15699753,Customer 5362,38,Female,Canada,Premium
15699772,Customer 5363,46,Female,Canada,Basic
15699797,Customer 5364,67,Male,Germany,Basic
15699830,Customer 5365,54,Female,Germany,Basic
15699839,Customer 5366,65,Male,UK,Basic
15699911,Customer 5367,60,Male,UK,Basic
15699963,Customer 5368,38,Male,UK,Basic
15700046,Customer 5369,24,Female,Canada,Basic
15700083,Customer 5370,59,Male,USA,Premium
15700174,Customer 5371,50,Male,France,Basic
15700209,Customer 5372,32,Female,Canada,Basic
15700212,Customer 5373,31,Female,Canada,Standard
15700223,Customer 5374,26,Male,Germany,Premium
15700255,Customer 5375,62,Male,USA,Premium
15700263,Customer 5376,63,Male,USA,Basic
15700300,Customer 5377,69,Female,USA,Premium
15700325,Customer 5378,64,Female,France,Basic
15700353,Customer 5379,21,Male,UK,Basic
15700366,Customer 5380,70,Female,UK,Premium
15700383,Customer 5381,68,Male,UK,Premium
15700394,Customer 5382,43,Female,Germany,Premium
15700424,Customer 5383,61,Male,Canada,Premium
15700460,Customer 5384,31,Female,Canada,Premium
15700476,Customer 5385,63,Female,Germany,Standard
15700487,Customer 5386,42,Male,France,Standard
15700511,Customer 5387,56,Male,France,Premium
15700540,Customer 5388,43,Male,Canada,Standard
15700549,Customer 5389,18,Female,France,Standard
15700601,Customer 5390,54,Male,Germany,Standard
15700627,Customer 5391,35,Male,UK,Premium
15700650,Customer 5392,66,Male,Germany,Premium
15700654,Customer 5393,58,Male,USA,Standard
15700656,Customer 5394,37,Female,USA,Premium
15700657,Customer 5395,38,Female,UK,Premium
15700693,Customer 5396,42,Female,Germany,Basic
15700696,Customer 5397,56,Female,Canada,Premium
15700710,Customer 5398,37,Female,Germany,Premium
15700714,Customer 5399,19,Male,Germany,Standard
15700749,Customer 5400,19,Male,Canada,Premium
15700752,Customer 5401,27,Female,Canada,Basic
15700772,Customer 5402,64,Female,Canada,Premium
15700801,Customer 5403,32,Female,UK,Basic
15700813,Customer 5404,65,Male,France,Standard
15700826,Customer 5405,67,Male,Canada,Premium
15700854,Customer 5406,43,Male,France,Standard
15700864,Customer 5407,21,Female,UK,Standard
15700937,Customer 5408,31,Male,Canada,Basic
15700946,Customer 5409,57,Female,Canada,Basic
15700964,Customer 5410,21,Female,USA,Basic
15700965,Customer 5411,50,Female,Germany,Basic
15701037,Customer 5412,43,Female,France,Standard
15701042,Customer 5413,42,Male,France,Basic
15701074,Customer 5414,34,Male,Germany,Premium
15701081,Customer 5415,33,Female,Germany,Premium
15701096,Customer 5416,63,Male,France,Premium
15701109,Customer 5417,29,Male,Canada,Standard
15701121,Customer 5418,46,Female,USA,Basic
15701160,Customer 5419,23,Female,France,Premium
15701164,Customer 5420,21,Female,France,Premium
15701166,Customer 5421,57,Male,Germany,Standard
15701175,Customer 5422,68,Male,USA,Premium
15701176,Customer 5423,28,Female,USA,Basic
15701200,Customer 5424,46,Female,Germany,Basic
15701206,Customer 5425,43,Female,France,Premium
15701238,Customer 5426,42,Female,USA,Standard
15701265,Customer 5427,27,Male,UK,Basic
15701280,Customer 5428,33,Female,UK,Standard
15701281,Customer 5429,29,Male,USA,Standard
15701291,Customer 5430,50,Female,France,Standard
